graduate_id,gender,jurisdiction,course,course_type,cohort
1845,Female,Buenos Aires Province,FullStack Java,4.0,2020-2
1846,Female,Buenos Aires Province,UX/UI Design,4.0,2022-1
1847,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
1848,Male,Buenos Aires Province,FullStack Python,4.0,2022-1
1849,Female,CABA,FullStack Python,Initial Programming,2021-2
1850,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
1851,Female,Other Provinces,UX/UI Design,4.0,2020-2
1852,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2022-1
1853,Male,CABA,UX/UI Design,4.0,2021-2
1854,Male,Other Provinces,FullStack PHP,Advanced,2021-1
1855,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
1856,Male,Buenos Aires Province,Big Data,4.0,2020-2
1857,Female,Buenos Aires Province,Testing QA,Advanced,2021-2
1858,Female,CABA,Big Data,4.0,2021-1
1859,Female,CABA,FullStack Java,4.0,2020-2
1860,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
1861,Male,CABA,FullStack PHP,4.0,2021-2
1862,Female,CABA,Big Data,4.0,2022-1
1863,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
1864,Male,Other Provinces,FullStack Python,4.0,2021-1
1865,Male,CABA,UX/UI Design,4.0,2021-2
1866,Male,CABA,Testing QA,4.0,2021-2
1867,Male,Other Provinces,FullStack Python,Initial Programming,2022-1
1868,Male,Buenos Aires Province,FullStack Java,4.0,2022-1
1869,Male,Other Provinces,Big Data,4.0,2021-1
1870,Male,CABA,UX/UI Design,4.0,2021-2
1871,Female,Buenos Aires Province,Big Data,Advanced,2022-1
1872,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
1873,Female,CABA,FullStack JavaScript / Node.js,4.0,2020-2
1874,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
1875,Female,Buenos Aires Province,Testing QA,4.0,2022-1
1876,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
1877,Female,Buenos Aires Province,Testing QA,4.0,2020-2
1878,Female,CABA,FullStack Python,4.0,2020-2
1879,Male,Buenos Aires Province,Testing QA,Initial Programming,2020-2
1880,Female,CABA,FullStack PHP,4.0,2022-1
1881,Male,CABA,FullStack Python,4.0,2022-1
1882,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-2
1883,Male,CABA,Testing QA,4.0,2022-1
1884,Male,Buenos Aires Province,FullStack Python,4.0,2021-2
1885,Male,Other Provinces,Big Data,Advanced,2021-1
1886,Other,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
1887,Female,CABA,FullStack Python,Initial Programming,2021-2
1888,Female,Other Provinces,FullStack Python,4.0,2022-1
1889,Female,Buenos Aires Province,Big Data,4.0,2020-2
1890,Male,Buenos Aires Province,Big Data,Initial Programming,2021-2
1891,Female,CABA,FullStack Java,4.0,2020-2
1892,Male,CABA,FullStack Java,4.0,2022-1
1893,Female,CABA,FullStack Python,4.0,2020-2
1894,Male,Buenos Aires Province,Big Data,4.0,2022-1
1895,Female,CABA,Big Data,Advanced,2021-1
1896,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
1897,Female,Buenos Aires Province,FullStack PHP,Advanced,2021-1
1898,Male,Other Provinces,FullStack Python,4.0,2022-1
1899,Female,CABA,Big Data,4.0,2021-1
1900,Male,Buenos Aires Province,Testing QA,4.0,2020-2
1901,Female,Other Provinces,Big Data,4.0,2021-2
1902,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
1903,Female,Other Provinces,FullStack Java,4.0,2020-2
1904,Male,Buenos Aires Province,Big Data,Advanced,2021-1
1905,Male,Other Provinces,FullStack PHP,4.0,2021-1
1906,Male,CABA,FullStack PHP,Advanced,2022-1
1907,Female,Other Provinces,FullStack Java,Initial Programming,2021-1
1908,Female,Buenos Aires Province,FullStack PHP,4.0,2022-1
1909,Male,Buenos Aires Province,FullStack Java,4.0,2020-2
1910,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-1
1911,Female,Buenos Aires Province,Testing QA,4.0,2021-2
1912,Female,CABA,FullStack Python,4.0,2021-2
1913,Female,Buenos Aires Province,FullStack Python,4.0,2022-1
1914,Male,Buenos Aires Province,FullStack Java,4.0,2022-1
1915,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
1916,Female,Other Provinces,UX/UI Design,4.0,2022-1
1917,Male,Buenos Aires Province,FullStack PHP,Initial Programming,2021-1
1918,Male,CABA,Big Data,Initial Programming,2020-2
1919,Male,Buenos Aires Province,FullStack Java,4.0,2020-2
1920,Female,Other Provinces,FullStack Java,Advanced,2021-2
1921,Female,CABA,FullStack Python,4.0,2022-1
1922,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
1923,Male,Buenos Aires Province,Testing QA,4.0,2020-2
1924,Male,CABA,FullStack Python,Initial Programming,2022-1
1925,Other,Buenos Aires Province,FullStack PHP,4.0,2021-1
1926,Female,Other Provinces,Big Data,4.0,2020-2
1927,Female,CABA,Big Data,Advanced,2021-2
1928,Female,CABA,Testing QA,4.0,2022-1
1929,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
1930,Male,CABA,Testing QA,4.0,2021-2
1931,Male,Buenos Aires Province,FullStack Python,4.0,2021-2
1932,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
1933,Male,Buenos Aires Province,Testing QA,4.0,2022-1
1934,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-2
1935,Female,Other Provinces,Testing QA,4.0,2022-1
1936,Male,Buenos Aires Province,Big Data,4.0,2022-1
1937,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
1938,Female,CABA,UX/UI Design,4.0,2021-1
1939,Male,Buenos Aires Province,Big Data,4.0,2022-1
1940,Male,CABA,UX/UI Design,4.0,2021-1
1941,Male,Buenos Aires Province,Big Data,4.0,2021-2
1942,Female,Buenos Aires Province,Testing QA,4.0,2022-1
1943,Male,Other Provinces,Testing QA,4.0,2021-1
1944,Female,Buenos Aires Province,UX/UI Design,4.0,2021-1
1945,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
1946,Female,CABA,Big Data,4.0,2021-1
1947,Male,Buenos Aires Province,FullStack Python,4.0,2022-1
1948,Other,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2020-2
1949,Male,Other Provinces,Testing QA,4.0,2021-1
1950,Female,Buenos Aires Province,Big Data,4.0,2020-2
1951,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
1952,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-2
1953,Male,Buenos Aires Province,FullStack Python,4.0,2020-2
1954,Female,Other Provinces,Big Data,Advanced,2021-2
1955,Male,Other Provinces,FullStack Python,4.0,2020-2
1956,Female,Buenos Aires Province,FullStack PHP,4.0,2022-1
1957,Female,CABA,UX/UI Design,4.0,2021-2
1958,Male,Buenos Aires Province,Testing QA,4.0,2020-2
1959,Male,Buenos Aires Province,FullStack Python,Advanced,2021-2
1960,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-1
1961,Female,CABA,FullStack Python,4.0,2020-2
1962,Female,Buenos Aires Province,Testing QA,4.0,2021-1
1963,Male,CABA,FullStack Python,4.0,2022-1
1964,Female,Buenos Aires Province,FullStack Java,Advanced,2021-2
1965,Male,Buenos Aires Province,UX/UI Design,4.0,2021-2
1966,Female,Other Provinces,FullStack PHP,4.0,2021-2
1967,Male,CABA,FullStack Python,Initial Programming,2021-1
1968,Male,CABA,FullStack Python,4.0,2022-1
1969,Male,CABA,Testing QA,Initial Programming,2021-1
1970,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-2
1971,Male,CABA,UX/UI Design,Advanced,2021-2
1972,Female,CABA,FullStack Java,Initial Programming,2022-1
1973,Female,Other Provinces,FullStack Java,Initial Programming,2021-1
1974,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
1975,Female,Other Provinces,FullStack Python,4.0,2021-1
1976,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2022-1
1977,Female,Other Provinces,FullStack Java,4.0,2021-1
1978,Female,CABA,FullStack Java,4.0,2020-2
1979,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
1980,Male,Other Provinces,Testing QA,4.0,2021-1
1981,Male,Buenos Aires Province,Big Data,Advanced,2022-1
1982,Male,Other Provinces,FullStack PHP,Initial Programming,2020-2
1983,Female,Other Provinces,Testing QA,Advanced,2020-2
1984,Other,CABA,FullStack PHP,4.0,2021-1
1985,Female,Buenos Aires Province,UX/UI Design,4.0,2021-1
1986,Female,Buenos Aires Province,UX/UI Design,4.0,2020-2
1987,Other,CABA,FullStack Java,4.0,2020-2
1988,Male,Buenos Aires Province,Big Data,4.0,2021-1
1989,Male,CABA,UX/UI Design,4.0,2021-1
1990,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
1991,Male,Buenos Aires Province,FullStack Java,4.0,2020-2
1992,Female,CABA,Big Data,4.0,2022-1
1993,Female,Buenos Aires Province,UX/UI Design,4.0,2022-1
1994,Female,CABA,FullStack JavaScript / Node.js,Initial Programming,2020-2
1995,Male,Buenos Aires Province,FullStack Python,Advanced,2021-1
1996,Male,Buenos Aires Province,Testing QA,4.0,2022-1
1997,Other,CABA,FullStack JavaScript / Node.js,4.0,2021-2
1998,Male,CABA,FullStack PHP,4.0,2022-1
1999,Male,Other Provinces,FullStack Java,4.0,2021-2
2000,Male,CABA,FullStack Java,Initial Programming,2021-2
2001,Male,CABA,Testing QA,4.0,2021-1
2002,Male,CABA,FullStack PHP,4.0,2022-1
2003,Male,CABA,Testing QA,4.0,2022-1
2004,Male,CABA,Testing QA,4.0,2022-1
2005,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2006,Female,CABA,UX/UI Design,4.0,2021-1
2007,Female,CABA,Testing QA,4.0,2022-1
2008,Female,CABA,FullStack PHP,Advanced,2021-1
2009,Male,CABA,UX/UI Design,4.0,2021-1
2010,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2011,Male,CABA,FullStack PHP,Advanced,2022-1
2012,Male,Buenos Aires Province,Testing QA,4.0,2021-2
2013,Female,CABA,Testing QA,4.0,2021-2
2014,Female,CABA,FullStack Python,4.0,2021-2
2015,Male,CABA,FullStack Java,Advanced,2022-1
2016,Male,Buenos Aires Province,Big Data,4.0,2022-1
2017,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
2018,Other,Buenos Aires Province,Big Data,4.0,2021-1
2019,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2020,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2021,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2022,Male,Buenos Aires Province,FullStack Java,Advanced,2020-2
2023,Female,CABA,FullStack Python,4.0,2022-1
2024,Male,Buenos Aires Province,Big Data,4.0,2022-1
2025,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2026,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2020-2
2027,Female,Buenos Aires Province,FullStack Java,Advanced,2021-2
2028,Female,CABA,FullStack JavaScript / Node.js,Advanced,2021-1
2029,Male,CABA,Testing QA,4.0,2022-1
2030,Male,Other Provinces,FullStack PHP,4.0,2021-2
2031,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2032,Female,Buenos Aires Province,FullStack Python,Advanced,2021-2
2033,Male,Other Provinces,FullStack Python,4.0,2020-2
2034,Female,Buenos Aires Province,Testing QA,4.0,2021-2
2035,Male,Buenos Aires Province,Testing QA,4.0,2022-1
2036,Male,CABA,FullStack Java,4.0,2022-1
2037,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2038,Female,Buenos Aires Province,Big Data,4.0,2021-1
2039,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2040,Male,Other Provinces,Big Data,4.0,2021-2
2041,Female,Buenos Aires Province,Big Data,4.0,2021-2
2042,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2043,Male,Buenos Aires Province,FullStack PHP,Advanced,2020-2
2044,Other,Buenos Aires Province,FullStack PHP,Advanced,2021-1
2045,Male,Other Provinces,Big Data,4.0,2022-1
2046,Male,Other Provinces,Testing QA,4.0,2020-2
2047,Male,Buenos Aires Province,FullStack Java,Advanced,2022-1
2048,Female,Other Provinces,FullStack Python,4.0,2021-1
2049,Male,CABA,FullStack Python,Initial Programming,2021-2
2050,Female,Buenos Aires Province,FullStack Python,4.0,2022-1
2051,Male,Buenos Aires Province,FullStack Java,4.0,2020-2
2052,Male,Buenos Aires Province,Big Data,4.0,2021-1
2053,Female,CABA,Testing QA,4.0,2021-1
2054,Male,Buenos Aires Province,FullStack PHP,4.0,2022-1
2055,Male,CABA,Testing QA,4.0,2021-2
2056,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2057,Female,CABA,FullStack Java,Initial Programming,2021-1
2058,Female,Buenos Aires Province,Testing QA,4.0,2020-2
2059,Male,Buenos Aires Province,Big Data,4.0,2021-2
2060,Male,Other Provinces,FullStack Python,4.0,2021-1
2061,Female,CABA,FullStack Java,4.0,2021-1
2062,Male,CABA,FullStack Java,4.0,2020-2
2063,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2064,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2065,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2066,Female,Buenos Aires Province,Testing QA,4.0,2020-2
2067,Female,CABA,FullStack PHP,4.0,2020-2
2068,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-2
2069,Male,CABA,UX/UI Design,Initial Programming,2021-1
2070,Other,Buenos Aires Province,FullStack Java,4.0,2022-1
2071,Female,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2072,Female,Other Provinces,FullStack JavaScript / Node.js,Advanced,2020-2
2073,Female,Other Provinces,Testing QA,4.0,2020-2
2074,Female,Other Provinces,FullStack Java,4.0,2021-1
2075,Other,CABA,FullStack Python,4.0,2022-1
2076,Male,CABA,FullStack Java,Advanced,2021-2
2077,Female,Other Provinces,UX/UI Design,4.0,2020-2
2078,Female,CABA,FullStack Python,Advanced,2022-1
2079,Male,CABA,Testing QA,4.0,2021-1
2080,Male,Buenos Aires Province,FullStack Java,4.0,2022-1
2081,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
2082,Male,Other Provinces,UX/UI Design,4.0,2021-2
2083,Male,CABA,UX/UI Design,4.0,2020-2
2084,Male,CABA,FullStack Python,4.0,2021-2
2085,Male,CABA,FullStack Java,4.0,2020-2
2086,Male,CABA,FullStack JavaScript / Node.js,Initial Programming,2020-2
2087,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2088,Male,Buenos Aires Province,FullStack Python,4.0,2021-1
2089,Female,CABA,UX/UI Design,4.0,2020-2
2090,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2091,Other,Other Provinces,FullStack PHP,Advanced,2022-1
2092,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2093,Female,Buenos Aires Province,FullStack Java,4.0,2021-1
2094,Female,Buenos Aires Province,FullStack PHP,4.0,2020-2
2095,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2096,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2097,Female,CABA,Big Data,4.0,2022-1
2098,Female,Buenos Aires Province,UX/UI Design,4.0,2021-1
2099,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2100,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2101,Male,CABA,FullStack JavaScript / Node.js,Advanced,2021-2
2102,Male,Buenos Aires Province,Testing QA,4.0,2020-2
2103,Male,Buenos Aires Province,FullStack Python,4.0,2020-2
2104,Male,Other Provinces,Big Data,4.0,2021-1
2105,Male,Other Provinces,UX/UI Design,Initial Programming,2021-1
2106,Female,CABA,FullStack JavaScript / Node.js,Initial Programming,2022-1
2107,Male,CABA,Testing QA,4.0,2022-1
2108,Female,CABA,FullStack PHP,4.0,2021-2
2109,Male,CABA,FullStack Java,Initial Programming,2021-2
2110,Female,Other Provinces,FullStack Java,4.0,2021-2
2111,Male,Buenos Aires Province,FullStack PHP,Initial Programming,2022-1
2112,Male,Buenos Aires Province,FullStack Java,Advanced,2021-2
2113,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2114,Other,CABA,UX/UI Design,4.0,2022-1
2115,Male,CABA,FullStack Python,4.0,2021-2
2116,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2117,Male,Other Provinces,Testing QA,Advanced,2021-1
2118,Female,Other Provinces,FullStack PHP,4.0,2021-1
2119,Female,Buenos Aires Province,Testing QA,4.0,2020-2
2120,Female,Buenos Aires Province,FullStack PHP,4.0,2021-1
2121,Male,Buenos Aires Province,Big Data,4.0,2021-2
2122,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2123,Female,CABA,UX/UI Design,Advanced,2021-1
2124,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
2125,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-2
2126,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2127,Female,CABA,FullStack Java,4.0,2020-2
2128,Female,Buenos Aires Province,FullStack Python,Advanced,2021-2
2129,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2020-2
2130,Female,Buenos Aires Province,UX/UI Design,Advanced,2022-1
2131,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2132,Female,CABA,FullStack JavaScript / Node.js,Initial Programming,2022-1
2133,Male,CABA,FullStack Java,4.0,2020-2
2134,Female,Other Provinces,UX/UI Design,4.0,2022-1
2135,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
2136,Female,CABA,FullStack Java,4.0,2021-2
2137,Female,CABA,FullStack Java,4.0,2020-2
2138,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
2139,Female,CABA,FullStack Python,Initial Programming,2022-1
2140,Female,Other Provinces,Testing QA,4.0,2021-2
2141,Male,Other Provinces,Big Data,4.0,2022-1
2142,Male,CABA,FullStack Python,4.0,2022-1
2143,Female,CABA,FullStack Python,4.0,2022-1
2144,Male,CABA,Big Data,Advanced,2020-2
2145,Other,Buenos Aires Province,FullStack PHP,Advanced,2021-2
2146,Female,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2022-1
2147,Female,Buenos Aires Province,Testing QA,4.0,2021-2
2148,Male,Buenos Aires Province,FullStack Java,4.0,2021-2
2149,Female,Other Provinces,FullStack Java,4.0,2020-2
2150,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2151,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-2
2152,Female,Buenos Aires Province,FullStack Python,4.0,2022-1
2153,Male,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2022-1
2154,Female,CABA,Testing QA,4.0,2020-2
2155,Male,CABA,Testing QA,4.0,2021-1
2156,Female,Buenos Aires Province,FullStack PHP,4.0,2022-1
2157,Male,Buenos Aires Province,Big Data,Initial Programming,2021-2
2158,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2020-2
2159,Male,Other Provinces,FullStack Python,4.0,2022-1
2160,Male,CABA,FullStack PHP,4.0,2021-1
2161,Female,Other Provinces,Big Data,4.0,2021-2
2162,Male,Other Provinces,FullStack Python,4.0,2022-1
2163,Male,CABA,Testing QA,4.0,2021-2
2164,Female,Other Provinces,FullStack Java,Initial Programming,2022-1
2165,Male,CABA,FullStack Python,4.0,2021-2
2166,Male,CABA,FullStack PHP,4.0,2021-2
2167,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2168,Male,Other Provinces,FullStack Java,Advanced,2021-2
2169,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2170,Female,CABA,FullStack Python,4.0,2020-2
2171,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2172,Male,CABA,Testing QA,4.0,2022-1
2173,Female,Other Provinces,FullStack Java,4.0,2021-1
2174,Male,CABA,Big Data,4.0,2021-1
2175,Male,Other Provinces,FullStack Python,4.0,2021-2
2176,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2177,Female,CABA,FullStack PHP,4.0,2022-1
2178,Male,CABA,FullStack Java,4.0,2021-2
2179,Female,Other Provinces,Big Data,Initial Programming,2021-2
2180,Male,Other Provinces,FullStack Java,4.0,2021-1
2181,Female,CABA,FullStack PHP,4.0,2021-1
2182,Male,CABA,FullStack JavaScript / Node.js,Initial Programming,2021-1
2183,Male,Other Provinces,UX/UI Design,Advanced,2021-1
2184,Female,Other Provinces,UX/UI Design,4.0,2020-2
2185,Female,Other Provinces,Testing QA,4.0,2022-1
2186,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2187,Female,Other Provinces,FullStack PHP,Advanced,2022-1
2188,Male,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2021-2
2189,Male,Other Provinces,Testing QA,Initial Programming,2021-2
2190,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2191,Male,CABA,FullStack Python,4.0,2021-1
2192,Female,Other Provinces,FullStack Python,4.0,2021-1
2193,Male,Buenos Aires Province,Big Data,4.0,2022-1
2194,Male,CABA,Testing QA,4.0,2021-1
2195,Male,Buenos Aires Province,FullStack Python,4.0,2021-1
2196,Female,Buenos Aires Province,Big Data,4.0,2022-1
2197,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2020-2
2198,Male,CABA,FullStack PHP,4.0,2022-1
2199,Male,CABA,FullStack Java,4.0,2022-1
2200,Male,CABA,FullStack Python,Initial Programming,2021-2
2201,Female,Buenos Aires Province,FullStack PHP,4.0,2021-2
2202,Male,Buenos Aires Province,FullStack Python,4.0,2022-1
2203,Female,Buenos Aires Province,UX/UI Design,4.0,2022-1
2204,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2021-2
2205,Female,Buenos Aires Province,FullStack PHP,Advanced,2022-1
2206,Female,Buenos Aires Province,FullStack Python,4.0,2021-2
2207,Male,Other Provinces,Big Data,4.0,2021-2
2208,Male,Buenos Aires Province,Big Data,4.0,2020-2
2209,Male,Buenos Aires Province,FullStack Python,4.0,2021-1
2210,Female,Buenos Aires Province,Testing QA,Initial Programming,2021-1
2211,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2212,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2213,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2214,Male,CABA,FullStack Java,Advanced,2021-2
2215,Female,Buenos Aires Province,FullStack Java,4.0,2022-1
2216,Female,CABA,UX/UI Design,4.0,2021-1
2217,Female,Buenos Aires Province,Big Data,Advanced,2021-2
2218,Female,CABA,FullStack Java,Initial Programming,2020-2
2219,Male,CABA,FullStack PHP,Initial Programming,2020-2
2220,Male,CABA,Big Data,4.0,2020-2
2221,Female,Buenos Aires Province,Big Data,4.0,2021-2
2222,Male,Other Provinces,UX/UI Design,4.0,2022-1
2223,Female,CABA,FullStack Java,4.0,2020-2
2224,Male,Other Provinces,FullStack PHP,Advanced,2021-2
2225,Male,Other Provinces,FullStack Python,4.0,2021-1
2226,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2227,Male,Other Provinces,Testing QA,Initial Programming,2020-2
2228,Male,CABA,FullStack Java,Advanced,2020-2
2229,Female,CABA,FullStack PHP,4.0,2021-1
2230,Male,Buenos Aires Province,FullStack PHP,Advanced,2021-1
2231,Other,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2022-1
2232,Male,Other Provinces,FullStack Python,4.0,2020-2
2233,Female,Buenos Aires Province,UX/UI Design,4.0,2022-1
2234,Female,Buenos Aires Province,FullStack Java,4.0,2020-2
2235,Male,Other Provinces,Testing QA,4.0,2020-2
2236,Male,CABA,FullStack Python,4.0,2021-2
2237,Male,Buenos Aires Province,FullStack Python,4.0,2022-1
2238,Male,Buenos Aires Province,FullStack Java,4.0,2021-2
2239,Female,Buenos Aires Province,FullStack Java,Initial Programming,2022-1
2240,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2241,Male,CABA,FullStack JavaScript / Node.js,Advanced,2022-1
2242,Female,Other Provinces,Testing QA,4.0,2021-2
2243,Male,Buenos Aires Province,FullStack PHP,Initial Programming,2020-2
2244,Female,CABA,FullStack PHP,4.0,2021-1
2245,Male,Buenos Aires Province,FullStack PHP,Initial Programming,2020-2
2246,Female,CABA,UX/UI Design,4.0,2021-2
2247,Other,CABA,Testing QA,4.0,2022-1
2248,Male,Buenos Aires Province,UX/UI Design,Advanced,2021-2
2249,Male,CABA,UX/UI Design,Advanced,2020-2
2250,Female,CABA,UX/UI Design,4.0,2021-2
2251,Female,CABA,UX/UI Design,4.0,2020-2
2252,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2253,Male,CABA,UX/UI Design,4.0,2021-2
2254,Other,Other Provinces,Testing QA,Initial Programming,2021-1
2255,Female,Other Provinces,Big Data,Advanced,2021-1
2256,Female,CABA,FullStack Python,Advanced,2021-2
2257,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2258,Female,Other Provinces,FullStack Python,4.0,2021-2
2259,Female,CABA,Testing QA,Initial Programming,2022-1
2260,Female,Other Provinces,UX/UI Design,4.0,2022-1
2261,Female,CABA,FullStack Python,Advanced,2022-1
2262,Female,Buenos Aires Province,UX/UI Design,Initial Programming,2021-1
2263,Female,CABA,UX/UI Design,4.0,2022-1
2264,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2265,Male,Buenos Aires Province,FullStack Python,4.0,2022-1
2266,Female,CABA,Testing QA,4.0,2021-2
2267,Female,CABA,Testing QA,4.0,2021-1
2268,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2269,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2022-1
2270,Female,CABA,Testing QA,4.0,2022-1
2271,Female,Buenos Aires Province,Testing QA,4.0,2020-2
2272,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2021-1
2273,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
2274,Male,Buenos Aires Province,Big Data,4.0,2020-2
2275,Male,CABA,FullStack Java,4.0,2021-1
2276,Female,CABA,FullStack Python,4.0,2020-2
2277,Female,CABA,FullStack Java,4.0,2020-2
2278,Female,Buenos Aires Province,FullStack Java,4.0,2022-1
2279,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2280,Male,CABA,UX/UI Design,4.0,2021-1
2281,Male,CABA,Big Data,4.0,2020-2
2282,Female,Buenos Aires Province,FullStack PHP,4.0,2021-1
2283,Male,CABA,Big Data,Initial Programming,2021-1
2284,Male,Buenos Aires Province,Big Data,4.0,2022-1
2285,Female,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2286,Male,Buenos Aires Province,Big Data,4.0,2020-2
2287,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2022-1
2288,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2021-1
2289,Male,Buenos Aires Province,FullStack Java,4.0,2022-1
2290,Female,Other Provinces,FullStack JavaScript / Node.js,Advanced,2021-2
2291,Female,CABA,FullStack Python,4.0,2021-1
2292,Other,Buenos Aires Province,FullStack Java,4.0,2021-1
2293,Female,CABA,Testing QA,4.0,2021-2
2294,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
2295,Other,CABA,FullStack Python,4.0,2021-2
2296,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2297,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2298,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-1
